Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin,Price,Delivery Time,Discount Category,Profit Without Discount,Sales Without Discount,Profit Margin Without Discount,Recency_x,Recency_y,Frequency,Monetary,R,F,M,RFM_Score,Segment_y
8939,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,0.0,7.052,2015,12,43.0,3.28,2 days,No Discount,7.052,32.8,43.0,1272 days,57,9,1987.164,3,5,3,353,Needs Attention
8940,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,Los Angeles,California,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374,2015,12,33.75,46.48,2 days,Medium Discount,49.965999999999994,185.92,53.75,1272 days,57,9,1987.164,3,5,3,353,Needs Attention
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,North Miami,Florida,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,2014,8,-23.75,2.544,2 days,Medium Discount,-0.2862,15.264,-3.7500000000000004,1218 days,8,7,3635.594,5,4,4,544,Champions
8942,CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,2016,11,-83.33333333333333,0.5940000000000001,2 days,High Discount (>20%),-0.5543999999999998,8.316,-13.333333333333327,1116 days,172,7,7234.014,2,4,5,245,Can't Lose Them
8943,CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874,2016,11,-140.0,59.99700000000001,2 days,High Discount (>20%),-125.9937,359.982,-70.0,1116 days,172,7,7234.014,2,4,5,245,Can't Lose Them
8944,CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,Aurora,Illinois,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716,2017,10,-20.0,79.786,6 days,High Discount (>20%),23.9358,478.716,10.0,1178 days,81,7,1085.078,3,4,2,342,Needs Attention
8949,CA-2014-132913,2014-12-24,2014-12-26,First Class,AS-10090,Adam Shillingsburg,Consumer,San Diego,California,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0.0,3.6322,2014,12,26.0,13.97,2 days,No Discount,3.6322,27.94,26.0,1167 days,28,9,3255.31,4,5,4,454,Loyal
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,2017,12,-26.666666666666668,155.826,6 days,High Discount (>20%),124.66080000000005,1869.912,13.33333333333334,1253 days,8,6,1214.956,5,3,2,532,Loyal
8951,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,2017,12,16.25,23.432,6 days,Medium Discount,16.9882,93.728,36.25,1253 days,8,6,1214.956,5,3,2,532,Loyal
8952,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,2017,12,7.5,8.72,6 days,Medium Discount,7.194,52.32,27.500000000000004,1253 days,8,6,1214.956,5,3,2,532,Loyal
8953,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891,2017,12,12.5,3.304,6 days,Medium Discount,7.5166,46.256,32.5,1253 days,8,6,1214.956,5,3,2,532,Loyal
8954,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,Jackson,Tennessee,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,2017,12,27.500000000000004,11.848,6 days,Medium Discount,28.139000000000003,118.48,47.5,1253 days,8,6,1214.956,5,3,2,532,Loyal
8955,CA-2014-156790,2014-08-08,2014-08-10,Second Class,VG-21790,Vivek Gonzalez,Consumer,Jacksonville,Florida,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,2014,8,-5.0,38.864,2 days,Medium Discount,23.3184,310.912,15.000000000000002,1086 days,154,6,846.01,2,3,1,231,At Risk
8957,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,2017,12,27.500000000000004,7.0,3 days,Medium Discount,9.975000000000001,42.0,47.50000000000001,1400 days,5,4,309.281,5,1,1,511,Promising
8958,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,Hialeah,Florida,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,2017,12,-6.000000000000001,60.0,3 days,High Discount (>20%),52.8,240.0,44.0,1400 days,5,4,309.281,5,1,1,511,Promising
8959,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495,2017,11,12.5,59.992,5 days,Medium Discount,97.487,599.92,32.5,928 days,35,7,3815.478,4,4,4,444,Loyal
8960,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776,2017,11,-265.0,13.568000000000001,5 days,High Discount (>20%),-125.504,135.68,-185.0,928 days,35,7,3815.478,4,4,4,444,Loyal
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,2017,11,-2.857142857142857,170.786,5 days,High Discount (>20%),231.78099999999998,1707.86,27.142857142857142,928 days,35,7,3815.478,4,4,4,444,Loyal
8962,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,Houston,Texas,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376,2017,11,20.0,4.672,5 days,Medium Discount,7.4752,37.376,40.0,928 days,35,7,3815.478,4,4,4,444,Loyal
8963,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,2016,11,26.000000000000007,136.98,2 days,No Discount,71.2296,547.92,26.000000000000007,1001 days,205,3,1259.04,2,1,2,212,Hibernating
8964,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,2016,11,21.0,29.99,2 days,No Discount,18.8937,179.94,21.0,1001 days,205,3,1259.04,2,1,2,212,Hibernating
8965,CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,2016,11,10.000000000000002,151.35999999999999,2 days,No Discount,75.68,1513.6,10.000000000000002,1001 days,205,3,1259.04,2,1,2,212,Hibernating
8966,CA-2017-106691,2017-11-06,2017-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,Houston,Texas,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,2017,11,-154.99999999999997,0.624,6 days,High Discount (>20%),-0.9359999999999998,2.496,-74.99999999999999,543 days,43,5,12129.072000000002,4,2,5,425,Promising
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,Memphis,Tennessee,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038,2014,12,-22.5,39.128,2 days,Medium Discount,-0.9782000000000002,78.256,-2.5000000000000004,1329 days,41,6,269.542,4,3,1,431,Loyal
8972,CA-2017-122308,2017-03-24,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,2017,3,22.222222222222225,135.882,4 days,Low Discount,87.5684,543.528,32.22222222222222,1413 days,27,9,1560.05,4,5,2,452,Loyal
8973,US-2014-149034,2014-11-19,2014-11-21,First Class,RD-19900,Ruben Dartt,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874,2014,11,-2.5,47.496,2 days,Medium Discount,8.3118,94.992,17.5,1251 days,114,9,3133.924,2,5,4,254,Can't Lose Them
8974,CA-2017-159226,2017-04-25,2017-04-27,Second Class,RL-19615,Rob Lucas,Consumer,Los Angeles,California,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,2017,4,8.235294117647058,49.283,2 days,Medium Discount,80.15735,689.962,23.235294117647058,1000 days,121,8,6234.91,2,4,5,245,Can't Lose Them
8980,CA-2015-150413,2015-10-19,2015-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,Dallas,Texas,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838,2015,10,-165.0,1.72,5 days,High Discount (>20%),-1.462,3.44,-85.0,1176 days,162,6,537.632,2,3,1,231,At Risk
8981,CA-2014-108182,2014-02-06,2014-02-10,Second Class,DL-13315,Delfina Latchford,Consumer,Romeoville,Illinois,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,2014,2,-165.0,4.476,4 days,High Discount (>20%),-7.6091999999999995,17.904,-85.0,1422 days,22,8,1458.258,5,4,2,542,Loyal
8982,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018,2016,3,-270.0,0.778,6 days,High Discount (>20%),-4.4346,4.668,-189.99999999999997,945 days,27,8,2580.7039999999997,4,4,3,443,Loyal
8983,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648,2016,3,-160.0,0.432,6 days,High Discount (>20%),-1.3824,3.456,-80.0,945 days,27,8,2580.7039999999997,4,4,3,443,Loyal
8984,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,2016,3,-122.50000000000001,31.808,6 days,High Discount (>20%),-99.40000000000002,318.08,-62.500000000000014,945 days,27,8,2580.7039999999997,4,4,3,443,Loyal
8985,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,2016,3,-68.0,72.99,6 days,High Discount (>20%),-26.27640000000001,291.96,-18.000000000000007,945 days,27,8,2580.7039999999997,4,4,3,443,Loyal
8986,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,2015,12,16.25,25.983999999999998,4 days,Medium Discount,28.2576,155.904,36.25,438 days,758,3,2358.676,1,1,3,113,Hibernating
8987,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577,2015,12,-76.66666666666666,19.194,4 days,High Discount (>20%),-6.397999999999996,191.94,-6.6666666666666625,438 days,758,3,2358.676,1,1,3,113,Hibernating
8988,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386,2015,12,8.75,52.792,4 days,Medium Discount,30.355400000000003,211.168,28.750000000000004,438 days,758,3,2358.676,1,1,3,113,Hibernating
8989,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,Jacksonville,North Carolina,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,2015,12,12.5,4.672,4 days,Medium Discount,3.0368,18.688,32.5,438 days,758,3,2358.676,1,1,3,113,Hibernating
8995,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,Hollywood,Florida,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,5,0.2,29.692,2014,8,32.5,18.272,2 days,Medium Discount,47.964,182.72,52.5,1227 days,6,11,3202.1620000000003,5,5,4,554,Champions
8996,CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,Hollywood,Florida,South,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24,5,0.2,17.127,2014,8,11.249999999999998,30.448,2 days,Medium Discount,47.575,304.48,31.25,1227 days,6,11,3202.1620000000003,5,5,4,554,Champions
8997,US-2017-116491,2017-11-11,2017-11-13,First Class,PG-18820,Patrick Gardner,Consumer,Dallas,Texas,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144,2017,11,35.0,17.592,2 days,Medium Discount,19.3512,70.368,55.00000000000001,1295 days,36,13,3086.907,4,5,4,454,Loyal
8998,CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,Harry Greene,Consumer,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,2017,3,33.75,28.352,0 days,Medium Discount,30.4784,113.408,53.75,1287 days,54,5,785.628,3,2,1,321,Needs Attention
8999,CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,Harry Greene,Consumer,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,2017,3,37.5,39.152,0 days,Medium Discount,157.5868,548.128,57.49999999999999,1287 days,54,5,785.628,3,2,1,321,Needs Attention
9001,CA-2014-133389,2014-06-22,2014-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,Phoenix,Arizona,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,2014,6,-73.33333333333333,2.7420000000000004,0 days,High Discount (>20%),-0.27419999999999956,16.452,-3.3333333333333277,705 days,583,6,2198.45,1,3,3,133,At Risk
9004,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,Spokane,Washington,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,0.0,26.3934,2015,4,11.0,39.99,1 days,No Discount,26.3934,479.88,11.0,1290 days,2,6,2371.448,5,3,3,533,Loyal
9005,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,Spokane,Washington,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368,2015,4,27.0,2.98,1 days,No Discount,6.4368,47.68,27.0,1290 days,2,6,2371.448,5,3,3,533,Loyal
9010,CA-2017-106047,2017-07-12,2017-07-18,Standard Class,CS-11860,Cari Schnelling,Consumer,Fairfield,Ohio,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925,2017,7,31.25,3.816,6 days,Medium Discount,1.9556999999999998,7.632,51.24999999999999,1176 days,162,6,537.632,2,3,1,231,At Risk
9018,CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0.0,8.6436,2016,3,48.99999999999999,5.88,2 days,No Discount,8.6436,35.28,48.99999999999999,1413 days,27,9,1560.05,4,5,2,452,Loyal
9019,CA-2016-161361,2016-03-26,2016-03-28,Second Class,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,2016,3,32.5,5.68,2 days,Medium Discount,8.946,34.08,52.5,1413 days,27,9,1560.05,4,5,2,452,Loyal
9020,CA-2014-100706,2014-12-16,2014-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,2014,12,8.0,49.99,2 days,No Discount,7.9984,199.96,8.0,1292 days,21,6,1469.45,5,3,2,532,Loyal
9021,CA-2014-100706,2014-12-16,2014-12-18,Second Class,LE-16810,Laurel Elliston,Consumer,Springfield,Virginia,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218,2014,12,33.0,4.91,2 days,No Discount,9.7218,58.92,33.0,1292 days,21,6,1469.45,5,3,2,532,Loyal
9024,CA-2015-165799,2015-06-29,2015-07-02,First Class,SG-20470,Sheri Gordon,Consumer,New York City,New York,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882,1,0.1,1.3098,2015,6,1.1111111111111112,117.882,3 days,Low Discount,13.098000000000003,235.764,11.111111111111112,1070 days,183,8,1884.798,2,4,3,243,At Risk
9028,US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,2016,9,42.0,4.94,5 days,No Discount,6.2244,29.64,42.0,1378 days,0,7,2493.214,5,4,3,543,Loyal
9029,US-2016-152415,2016-09-17,2016-09-22,Standard Class,PO-18865,Patrick O'Donnell,Consumer,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,2016,9,32.0,63.94,5 days,No Discount,61.3824,383.64,32.0,1378 days,0,7,2493.214,5,4,3,543,Loyal
9030,CA-2014-138198,2014-07-18,2014-07-23,Standard Class,JL-15130,Jack Lebron,Consumer,New Rochelle,New York,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,2014,7,32.49999999999999,6.952,5 days,Medium Discount,7.2996,27.808,52.5,1253 days,8,6,1214.956,5,3,2,532,Loyal
9034,CA-2014-152268,2014-09-02,2014-09-07,Standard Class,SC-20095,Sanjit Chand,Consumer,Fayetteville,Arkansas,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,2014,9,47.0,896.99,5 days,No Discount,843.1706,3587.96,47.0,1068 days,349,9,14142.333999999999,1,5,5,155,Can't Lose Them
9035,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488,2015,10,-150.00000000000003,0.748,4 days,High Discount (>20%),-2.0944000000000003,5.984,-70.0,670 days,151,5,933.704,2,2,2,222,Hibernating
9036,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,Quincy,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768,4,0.2,2.7192,2015,10,2.5,27.192,4 days,Medium Discount,24.472800000000003,217.536,22.500000000000004,670 days,151,5,933.704,2,2,2,222,Hibernating
9037,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0.0,12.4416,2015,4,47.99999999999999,6.48,3 days,No Discount,12.4416,51.84,47.99999999999999,1283 days,33,12,5153.084,4,5,5,455,Loyal
9038,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,Resi Pölking,Consumer,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,2015,4,26.0,11.29,3 days,No Discount,5.8708,45.16,26.0,1283 days,33,12,5153.084,4,5,5,455,Loyal
9039,CA-2017-157420,2017-11-21,2017-11-21,Same Day,HZ-14950,Henia Zydlo,Consumer,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146,2017,11,-22.5,18.392,0 days,Medium Discount,-1.3793999999999986,110.352,-2.4999999999999973,621 days,35,5,886.52,4,2,1,421,Promising
9040,CA-2016-117121,2016-12-17,2016-12-21,Standard Class,AB-10105,Adrian Barton,Consumer,Detroit,Michigan,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0.0,4946.37,2016,12,50.0,760.98,4 days,No Discount,4946.37,19785.48,50.0,1065 days,41,10,14473.570999999998,4,5,5,455,Loyal
9042,CA-2014-114335,2014-09-28,2014-10-03,Standard Class,XP-21865,Xylona Preis,Consumer,Hollywood,Florida,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,4,0.2,16.8544,2014,9,4.999999999999999,84.272,5 days,Medium Discount,84.272,674.176,25.0,1397 days,43,11,2374.658,4,5,3,453,Loyal
9055,CA-2017-117009,2017-09-22,2017-09-28,Standard Class,BK-11260,Berenike Kampe,Consumer,Santa Ana,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.1488,2017,9,27.999999999999996,10.98,6 days,No Discount,6.1488,43.92,27.999999999999996,1168 days,77,6,659.1379999999999,3,3,1,331,Potential Loyalist
9056,CA-2015-128993,2015-09-12,2015-09-17,Second Class,CC-12670,Craig Carreira,Consumer,Seattle,Washington,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0.0,8.5722,2015,9,39.0,10.99,5 days,No Discount,8.5722,43.96,39.0,1074 days,29,7,2269.7015,4,3,3,433,Loyal
9058,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,Los Angeles,California,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0.0,23.9232,2015,10,32.0,10.680000000000001,4 days,No Discount,23.9232,149.52,32.0,1038 days,320,9,4105.305,1,5,5,155,Can't Lose Them
9059,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,Stewart Visinsky,Consumer,Los Angeles,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776,3,0.2,27.3582,2015,10,7.5,121.592,4 days,Medium Discount,100.3134,729.552,27.500000000000004,1038 days,320,9,4105.305,1,5,5,155,Can't Lose Them
9064,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,2014,10,31.25,24.784,6 days,Medium Discount,165.1234,644.384,51.24999999999999,1393 days,35,6,4411.2429999999995,4,3,5,435,Loyal
9065,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,3,0.8,-4.8609,2014,10,-165.0,0.9820000000000001,6 days,High Discount (>20%),-2.5040999999999998,5.892,-84.99999999999999,1393 days,35,6,4411.2429999999995,4,3,5,435,Loyal
9066,US-2014-151015,2014-10-14,2014-10-20,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.136,4,0.2,6.9368,2014,10,36.25,4.784,6 days,Medium Discount,10.764,38.272,56.25,1393 days,35,6,4411.2429999999995,4,3,5,435,Loyal
9067,CA-2017-152968,2017-05-26,2017-05-30,Standard Class,BM-11785,Bryan Mills,Consumer,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0.0,6.924,2017,5,30.000000000000004,11.54,4 days,No Discount,6.924,46.16,30.000000000000004,1085 days,218,10,1338.842,2,5,2,252,At Risk
9068,CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0.0,23.5248,2016,2,25.999999999999996,45.24,6 days,No Discount,23.5248,180.96,25.999999999999996,935 days,273,10,7443.6900000000005,1,5,5,155,Can't Lose Them
